GameID,isHome,pA,pH,pD,Div,Y,Date,Team,G,S,xG,GD,SD,xGD
232,True,0.3954854460093897,0.3008600938967136,0.3036544600938967,Ligue_1,14,2014-09-24,Montpellier,0,9,0.381379,-1,-4,-0.440554
233,False,0.4521714388087385,0.2435636677872507,0.3042648934040109,Ligue_1,14,2014-09-24,Lille,0,6,0.220894,-1,-3,-0.646076
233,True,0.4521714388087385,0.2435636677872507,0.3042648934040109,Ligue_1,14,2014-09-24,Nice,1,9,0.86697,1,3,0.646076
234,False,0.7159953245443312,0.10402052965278197,0.1799841458028869,La_Liga,14,2014-09-24,Barcelona,0,10,0.646364,0,4,0.367707
234,True,0.7159953245443312,0.10402052965278197,0.1799841458028869,La_Liga,14,2014-09-24,Malaga,0,6,0.27865700000000004,0,-4,-0.367707
235,False,0.28625,0.4275000000000001,0.28625,Bundesliga,14,2014-09-24,FC Koln,0,9,0.695122,-1,0,0.28709
235,True,0.28625,0.4275000000000001,0.28625,Bundesliga,14,2014-09-24,Hannover,1,9,0.408032,1,0,-0.28709
236,False,0.23784351479082794,0.4535620514615788,0.3085944337475932,Ligue_1,14,2014-09-24,Metz,1,9,0.32902600000000004,1,-3,-0.41385399999999994
236,True,0.23784351479082794,0.4535620514615788,0.3085944337475932,Ligue_1,14,2014-09-24,Guingamp,0,12,0.74288,-1,3,0.41385399999999994
237,False,0.4239759560364023,0.30321500261426915,0.2728090413493285,La_Liga,14,2014-09-24,Ath Bilbao,1,8,1.06179,-1,-7,-2.1178600000000003
237,True,0.4239759560364023,0.30321500261426915,0.2728090413493285,La_Liga,14,2014-09-24,Vallecano,2,15,3.17965,1,7,2.1178600000000003
238,False,0.24597715481113586,0.4617873000699626,0.29223554511890165,Serie_A,14,2014-09-24,Genoa,2,16,1.6167,0,0,-0.2092799999999999
238,True,0.24597715481113586,0.4617873000699626,0.29223554511890165,Serie_A,14,2014-09-24,Verona,2,16,1.82598,0,0,0.2092799999999999
239,False,0.20811533104979865,0.5052696954868823,0.2866149734633192,Serie_A,14,2014-09-24,Chievo,1,5,0.270687,-1,-11,-1.512063
239,True,0.20811533104979865,0.5052696954868823,0.2866149734633192,Serie_A,14,2014-09-24,Sampdoria,2,16,1.78275,1,11,1.512063
240,False,0.4694905223403201,0.2509552919926519,0.27955418566702817,Serie_A,14,2014-09-24,Roma,2,13,0.8254100000000001,1,7,0.4907270000000001
240,True,0.4694905223403201,0.2509552919926519,0.27955418566702817,Serie_A,14,2014-09-24,Parma,1,6,0.334683,-1,-7,-0.4907270000000001
241,False,0.10997061754921884,0.6819705657739751,0.20805881667680606,Serie_A,14,2014-09-24,Palermo,3,10,1.11014,0,-6,-0.4212100000000001
241,True,0.10997061754921884,0.6819705657739751,0.20805881667680606,Serie_A,14,2014-09-24,Napoli,3,16,1.53135,0,6,0.4212100000000001
242,False,0.035769411601323464,0.8625448464213877,0.10168574197728872,Serie_A,14,2014-09-24,Cesena,0,1,0.0127481,-3,-28,-2.2190219
242,True,0.035769411601323464,0.8625448464213877,0.10168574197728872,Serie_A,14,2014-09-24,Juventus,3,29,2.23177,3,28,2.2190219
243,False,0.11472723015687193,0.6672910325450714,0.21798173729805667,Serie_A,14,2014-09-24,Atalanta,0,14,0.421513,-2,-7,-1.389357
243,True,0.11472723015687193,0.6672910325450714,0.21798173729805667,Serie_A,14,2014-09-24,Inter,2,21,1.81087,2,7,1.389357
244,False,0.12498229326708292,0.6637573142427512,0.21126039249016595,Serie_A,14,2014-09-24,Sassuolo,0,5,0.159402,0,-13,-0.886998
244,True,0.12498229326708292,0.6637573142427512,0.21126039249016595,Serie_A,14,2014-09-24,Fiorentina,0,18,1.0464,0,13,0.886998
245,False,0.2590500779947286,0.4518315313861546,0.2891183906191168,Ligue_1,14,2014-09-24,Lens,1,9,0.8604569999999999,-1,-5,-0.10789300000000013
245,True,0.2590500779947286,0.4518315313861546,0.2891183906191168,Ligue_1,14,2014-09-24,Evian Thonon Gaillard,2,14,0.96835,1,5,0.10789300000000013
246,False,0.6428649086142956,0.13404041990311785,0.2230946714825866,Ligue_1,14,2014-09-24,Paris SG,2,16,2.14743,2,2,1.204075
246,True,0.6428649086142956,0.13404041990311785,0.2230946714825866,Ligue_1,14,2014-09-24,Caen,0,14,0.9433549999999999,-2,-2,-1.204075
247,False,0.2912348332837658,0.4048285026973509,0.30393666401888336,Ligue_1,14,2014-09-24,Nantes,0,14,1.6641,0,10,1.3351959999999998
247,True,0.2912348332837658,0.4048285026973509,0.30393666401888336,Ligue_1,14,2014-09-24,Bastia,0,4,0.328904,0,-10,-1.3351959999999998
248,False,0.33675903072544405,0.3783663240969275,0.28487464517762856,Serie_A,14,2014-09-24,Torino,2,12,1.296,1,1,0.520255
248,True,0.33675903072544405,0.3783663240969275,0.28487464517762856,Serie_A,14,2014-09-24,Cagliari,1,11,0.775745,-1,-1,-0.520255
249,False,0.10130741323841468,0.7218153193237045,0.1768772674378808,Bundesliga,14,2014-09-24,Stuttgart,2,10,1.48044,0,-15,-0.6563899999999998
249,True,0.10130741323841468,0.7218153193237045,0.1768772674378808,Bundesliga,14,2014-09-24,Dortmund,2,25,2.13683,0,15,0.6563899999999998
250,False,0.19018735420637675,0.5661646671461505,0.2436479786474728,Bundesliga,14,2014-09-24,Hamburg,0,14,0.560569,-1,-6,-1.8284909999999996
250,True,0.19018735420637675,0.5661646671461505,0.2436479786474728,Bundesliga,14,2014-09-24,M'gladbach,1,20,2.3890599999999997,1,6,1.8284909999999996
251,False,0.23763009197519835,0.4706682981151271,0.2917016099096746,Ligue_1,14,2014-09-25,Bordeaux,1,3,1.0381799999999999,0,-19,-1.0880600000000002
251,True,0.23763009197519835,0.4706682981151271,0.2917016099096746,Ligue_1,14,2014-09-25,St Etienne,1,22,2.12624,0,19,1.0880600000000002
252,False,0.09521712603124917,0.7172560150675121,0.1875268589012388,La_Liga,14,2014-09-25,Cordoba,0,2,0.116667,-3,-15,-1.1476129999999998
252,True,0.09521712603124917,0.7172560150675121,0.1875268589012388,La_Liga,14,2014-09-25,Valencia,3,17,1.2642799999999998,3,15,1.1476129999999998
253,False,0.20294873529013926,0.5270120384147167,0.2700392262951441,Serie_A,14,2014-09-25,Udinese,1,5,1.062,1,-13,0.12172600000000011
253,True,0.20294873529013926,0.5270120384147167,0.2700392262951441,Serie_A,14,2014-09-25,Lazio,0,18,0.9402739999999999,-1,13,-0.12172600000000011
254,False,0.17164759882892944,0.5688321589098243,0.2595202422612461,La_Liga,14,2014-09-25,Getafe,0,6,0.40196,-2,-4,-1.6916800000000003
254,True,0.17164759882892944,0.5688321589098243,0.2595202422612461,La_Liga,14,2014-09-25,Espanol,2,10,2.09364,2,4,1.6916800000000003
255,False,0.318342373232047,0.408539378981127,0.27311824778682586,Bundesliga,14,2014-09-26,Hoffenheim,0,13,1.08667,0,3,0.47233800000000004
255,True,0.318342373232047,0.408539378981127,0.27311824778682586,Bundesliga,14,2014-09-26,Mainz,0,10,0.614332,0,-3,-0.47233800000000004
256,False,0.3871773522064946,0.3159866777685262,0.2968359700249792,La_Liga,14,2014-09-26,Celta,1,16,2.04008,1,2,1.6379810000000001
256,True,0.3871773522064946,0.3159866777685262,0.2968359700249792,La_Liga,14,2014-09-26,Elche,0,14,0.402099,-1,-2,-1.6379810000000001
257,False,0.05929434149569824,0.8019316677696892,0.13877399073461286,EPL,14,2014-09-27,Aston Villa,0,7,0.22889600000000002,-3,-10,-2.9132839999999995
257,True,0.05929434149569824,0.8019316677696892,0.13877399073461286,EPL,14,2014-09-27,Chelsea,3,17,3.1421799999999998,3,10,2.9132839999999995
258,False,0.3379498438793883,0.3712327830493281,0.2908173730712837,EPL,14,2014-09-27,Leicester,0,7,0.45354700000000003,-2,-9,-1.660853
258,True,0.3379498438793883,0.3712327830493281,0.2908173730712837,EPL,14,2014-09-27,Crystal Palace,2,16,2.1144,2,9,1.660853
259,False,0.6285905315401035,0.144418443181526,0.2269910252783707,EPL,14,2014-09-27,Man City,4,20,1.7895299999999998,2,10,0.6657899999999999
259,True,0.6285905315401035,0.144418443181526,0.2269910252783707,EPL,14,2014-09-27,Hull,2,10,1.12374,-2,-10,-0.6657899999999999
260,False,0.2426246978400437,0.5001039690172329,0.2572713331427235,EPL,14,2014-09-27,Everton,1,11,0.4758850000000001,0,-13,-1.0527149999999998
260,True,0.2426246978400437,0.5001039690172329,0.2572713331427235,EPL,14,2014-09-27,Liverpool,1,24,1.5286,0,13,1.0527149999999998
261,False,0.11632890730886328,0.7038317341493096,0.17983935854182725,EPL,14,2014-09-27,West Ham,1,13,1.27452,-1,5,0.7542740000000001
261,True,0.11632890730886328,0.7038317341493096,0.17983935854182725,EPL,14,2014-09-27,Man United,2,8,0.520246,1,-5,-0.7542740000000001
262,False,0.3647503614770391,0.3314792136396064,0.3037704248833545,EPL,14,2014-09-27,Swansea,0,7,0.156398,0,-8,-1.240092
262,True,0.3647503614770391,0.3314792136396064,0.3037704248833545,EPL,14,2014-09-27,Sunderland,0,15,1.39649,0,8,1.240092
263,False,0.5903515861276729,0.1801440501786649,0.2295043636936621,La_Liga,14,2014-09-27,Real Madrid,2,11,0.9763459999999999,2,-8,0.025082999999999966
263,True,0.5903515861276729,0.1801440501786649,0.2295043636936621,La_Liga,14,2014-09-27,Villarreal,0,19,0.951263,-2,8,-0.025082999999999966
264,False,0.3831720726088039,0.32916795499279805,0.2876599723983982,La_Liga,14,2014-09-27,Vallecano,2,13,1.39355,2,6,0.7557020000000001
264,True,0.3831720726088039,0.32916795499279805,0.2876599723983982,La_Liga,14,2014-09-27,Levante,0,7,0.637848,-2,-6,-0.7557020000000001
265,False,0.04130808950086058,0.8605851979345955,0.0981067125645439,La_Liga,14,2014-09-27,Granada,0,9,0.445275,-6,-10,-4.482305
265,True,0.04130808950086058,0.8605851979345955,0.0981067125645439,La_Liga,14,2014-09-27,Barcelona,6,19,4.92758,6,10,4.482305
266,False,0.1788025338873374,0.5599073632586337,0.26129010285402904,La_Liga,14,2014-09-27,Sevilla,0,4,0.178376,-4,-7,-2.530254
266,True,0.1788025338873374,0.5599073632586337,0.26129010285402904,La_Liga,14,2014-09-27,Ath Madrid,4,11,2.70863,4,7,2.530254
267,False,0.13511491181186533,0.6199893105291289,0.2448957776590059,La_Liga,14,2014-09-27,Eibar,0,10,0.5182439999999999,0,-3,-0.6477459999999999
267,True,0.13511491181186533,0.6199893105291289,0.2448957776590059,La_Liga,14,2014-09-27,Ath Bilbao,0,13,1.1659899999999999,0,3,0.6477459999999999
268,False,0.1205470766080825,0.6675191861155045,0.21193373727641288,EPL,14,2014-09-27,QPR,1,10,0.456323,-1,-9,-1.888307
268,True,0.1205470766080825,0.6675191861155045,0.21193373727641288,EPL,14,2014-09-27,Southampton,2,19,2.34463,1,9,1.888307
269,False,0.20132011288761653,0.5446827498681626,0.2539971372442209,EPL,14,2014-09-27,Tottenham,1,6,0.673535,0,-10,-0.5911649999999999
269,True,0.20132011288761653,0.5446827498681626,0.2539971372442209,EPL,14,2014-09-27,Arsenal,1,16,1.2647,0,10,0.5911649999999999
270,False,0.2619755238755465,0.4710521438916077,0.26697233223284583,Bundesliga,14,2014-09-27,Hannover,0,12,0.853246,-1,0,0.026850999999999847
270,True,0.2619755238755465,0.4710521438916077,0.26697233223284583,Bundesliga,14,2014-09-27,Stuttgart,1,12,0.8263950000000001,1,0,-0.026850999999999847
271,False,0.5347714247032809,0.21747371271266755,0.2477548625840517,Bundesliga,14,2014-09-27,Leverkusen,0,16,1.17679,0,8,0.45443200000000006
271,True,0.5347714247032809,0.21747371271266755,0.2477548625840517,Bundesliga,14,2014-09-27,Freiburg,0,8,0.722358,0,-8,-0.45443200000000006
272,False,0.7099024957509616,0.09875659719116198,0.19134090705787635,Bundesliga,14,2014-09-27,Bayern Munich,2,21,3.4696599999999997,2,13,2.647862
272,True,0.7099024957509616,0.09875659719116198,0.19134090705787635,Bundesliga,14,2014-09-27,FC Koln,0,8,0.8217979999999999,-2,-13,-2.647862
273,False,0.2262737013192471,0.4851938570576891,0.28853244162306363,Ligue_1,14,2014-09-27,Reims,0,4,0.119753,-3,-13,-1.454877
