Div,Date,Y,Team_Home,Team_Away,G_Home,G_Away,S_Home,S_Away,pH,pD,pA,xG_Home,xG_Away,GameID,GD_Home,GD_Away,SD_Home,SD_Away,xGD_Home,xGD_Away
Serie_A,2016-04-16,15,Inter,Napoli,2,0,11,10,0.3309019071499127,0.29237899855634075,0.3767190942937467,1.8886900000000002,0.322765,3405,2,-2,1,-1,1.5659250000000002,-1.5659250000000002
La_Liga,2016-04-16,15,Getafe,Real Madrid,1,5,12,21,0.08771269678775974,0.1623772238054395,0.7499100794068008,1.0366,3.0704700000000003,3406,-4,4,-9,9,-2.0338700000000003,2.0338700000000003
La_Liga,2016-04-16,15,Las Palmas,Sp Gijon,1,1,10,12,0.5023760900494575,0.265483299619632,0.2321406103309105,0.54782,0.8646940000000001,3407,0,0,-2,2,-0.3168740000000001,0.3168740000000001
Ligue_1,2016-04-16,15,Troyes,Reims,2,1,21,15,0.1787876120399952,0.23422896288893605,0.5869834250710687,2.98887,1.09089,3408,1,-1,6,-6,1.89798,-1.89798
Ligue_1,2016-04-17,15,Monaco,Marseille,2,1,14,7,0.4557851078675484,0.2827188785033489,0.26149601362910285,1.0442,0.469578,3409,1,-1,7,-7,0.574622,-0.574622
EPL,2016-04-17,15,Arsenal,Crystal Palace,1,1,21,7,0.7201310043668122,0.17742358078602624,0.10244541484716158,1.7346099999999998,0.275806,3410,0,0,14,-14,1.4588039999999998,-1.4588039999999998
La_Liga,2016-04-17,15,Ath Madrid,Granada,3,0,8,11,0.7889186367485957,0.1565214575309214,0.05455990572048292,1.61364,0.473812,3411,3,-3,-3,3,1.139828,-1.139828
EPL,2016-04-17,15,Bournemouth,Liverpool,1,2,18,19,0.2640178890625767,0.27826885466538626,0.4577132562720371,0.85914,1.81443,3412,-1,1,-1,1,-0.95529,0.95529
La_Liga,2016-04-17,15,Barcelona,Valencia,1,2,22,7,0.8371635362924336,0.10588987432023214,0.056946589387334136,4.05676,1.12103,3413,-1,1,15,-15,2.9357299999999995,-2.9357299999999995
La_Liga,2016-04-17,15,Malaga,Ath Bilbao,0,1,17,6,0.4081292817309089,0.2977234881927603,0.2941472300763307,1.9143,1.08656,3414,-1,1,11,-11,0.8277399999999999,-0.8277399999999999
La_Liga,2016-04-17,15,Vallecano,Villarreal,2,1,14,6,0.3686613722328546,0.2785906960623277,0.3527479317048178,1.08503,0.631315,3415,1,-1,8,-8,0.453715,-0.453715
Ligue_1,2016-04-17,15,Rennes,Guingamp,0,3,9,12,0.5086489369808733,0.27432751657395416,0.21702354644517252,0.486994,2.2358599999999997,3416,-3,3,-3,3,-1.7488659999999998,1.7488659999999998
Serie_A,2016-04-17,15,Lazio,Empoli,2,0,19,6,0.5730924247072389,0.2487279305201469,0.1781796447726143,2.5588900000000003,0.407612,3417,2,-2,13,-13,2.1512780000000005,-2.1512780000000005
Serie_A,2016-04-17,15,Juventus,Palermo,4,0,16,10,0.8523128586877264,0.11437103704677774,0.03331610426549576,1.8268400000000002,0.696599,3418,4,-4,6,-6,1.1302410000000003,-1.1302410000000003
Serie_A,2016-04-17,15,Fiorentina,Sassuolo,3,1,13,9,0.529855291622036,0.2642135551215005,0.20593115325646366,1.39254,1.0406799999999998,3419,2,-2,4,-4,0.35186000000000006,-0.35186000000000006
Serie_A,2016-04-17,15,Atalanta,Roma,3,3,12,17,0.1964479503366512,0.2649392627513215,0.5386127869120272,2.49058,2.10816,3420,0,0,-5,5,0.3824200000000002,-0.3824200000000002
Ligue_1,2016-04-17,15,Nantes,Montpellier,0,2,9,11,0.3902346072348664,0.3029771795301757,0.30678821323495786,0.39658000000000004,0.861294,3421,-2,2,-2,2,-0.46471399999999996,0.46471399999999996
La_Liga,2016-04-17,15,Sevilla,La Coruna,1,1,12,5,0.6323612157096978,0.21400870837336936,0.1536300759169329,2.00121,0.6997140000000001,3422,0,0,7,-7,1.3014959999999998,-1.3014959999999998
EPL,2016-04-17,15,Leicester,West Ham,2,2,6,19,0.5105918115322504,0.2614230075045122,0.22798518096323736,1.9529599999999998,1.56819,3423,0,0,-13,13,0.38476999999999983,-0.38476999999999983
Serie_A,2016-04-17,15,Sampdoria,Milan,0,1,10,14,0.3103925169713958,0.2843015517766988,0.4053059312519053,0.35431799999999997,1.4363700000000001,3424,-1,1,-4,4,-1.0820520000000002,1.0820520000000002
Bundesliga,2016-04-17,15,Mainz,FC Koln,2,3,18,12,0.4602170076339066,0.2824963188069801,0.2572866735591132,1.80923,1.14393,3425,-1,1,6,-6,0.6653,-0.6653
Bundesliga,2016-04-17,15,Dortmund,Hamburg,3,0,14,5,0.7243704077016807,0.1703658624385486,0.10526372985977064,1.90773,0.617113,3426,3,-3,9,-9,1.290617,-1.290617
Serie_A,2016-04-17,15,Udinese,Chievo,0,0,15,5,0.5002239541341933,0.2809280659320971,0.21884797993370955,0.9940959999999999,0.205673,3427,0,0,10,-10,0.7884229999999999,-0.7884229999999999
Serie_A,2016-04-17,15,Verona,Frosinone,1,2,14,13,0.5479615962079419,0.25021715745209594,0.20182124633996207,2.02081,1.10944,3428,-1,1,1,-1,0.91137,-0.91137
EPL,2016-04-18,15,Stoke,Tottenham,0,4,12,23,0.20347902092704528,0.26169360712809825,0.5348273719448565,0.458376,2.89775,3429,-4,4,-11,11,-2.439374,2.439374
La_Liga,2016-04-19,15,Espanol,Celta,1,1,8,3,0.3890392422192151,0.2841677943166441,0.3267929634641407,0.8731639999999999,0.502009,3430,0,0,5,-5,0.3711549999999999,-0.3711549999999999
Serie_A,2016-04-19,15,Napoli,Bologna,6,0,20,5,0.7775243860722097,0.1525982439954804,0.06987736993230986,2.64419,0.175203,3431,6,-6,15,-15,2.4689870000000003,-2.4689870000000003
La_Liga,2016-04-19,15,Betis,Las Palmas,1,0,20,3,0.4472590962974039,0.2806582867883422,0.272082616914254,1.92261,0.217396,3432,1,-1,17,-17,1.705214,-1.705214
EPL,2016-04-19,15,Newcastle,Man City,1,1,5,9,0.15568961242872492,0.22056028427402694,0.6237501032972482,0.455246,0.522043,3433,0,0,-4,4,-0.06679700000000005,0.06679700000000005
La_Liga,2016-04-20,15,La Coruna,Barcelona,0,8,16,19,0.06283021879552347,0.12712729094814088,0.8100424902563356,2.19692,5.76112,3434,-8,8,-3,3,-3.5642,3.5642
La_Liga,2016-04-20,15,Malaga,Vallecano,1,1,12,11,0.4951694304253785,0.2621485219899062,0.2426820475847152,1.14186,1.05395,3435,0,0,1,-1,0.08791000000000015,-0.08791000000000015
La_Liga,2016-04-20,15,Real Madrid,Villarreal,3,0,20,5,0.804282400953654,0.1214386793519131,0.07427891969443283,1.7588400000000002,0.226133,3436,3,-3,15,-15,1.5327070000000003,-1.5327070000000003
La_Liga,2016-04-20,15,Sp Gijon,Sevilla,2,1,14,18,0.30621710163065485,0.27680641955313434,0.4169764788162109,1.2216,1.7649299999999999,3437,1,-1,-4,4,-0.5433299999999999,0.5433299999999999
La_Liga,2016-04-20,15,Valencia,Eibar,4,0,9,9,0.5928757024593629,0.23181158982415856,0.17531270771647833,3.1465400000000003,0.651864,3438,4,-4,0,0,2.494676,-2.494676
Serie_A,2016-04-20,15,Udinese,Fiorentina,2,1,10,9,0.26750210997510765,0.2854395692445755,0.4470583207803169,1.15644,0.6615300000000001,3439,1,-1,1,-1,0.49490999999999985,-0.49490999999999985
Serie_A,2016-04-20,15,Sassuolo,Sampdoria,0,0,23,4,0.487801236300654,0.270104816794577,0.242093946904769,3.28685,0.15090399999999998,3440,0,0,19,-19,3.1359459999999997,-3.1359459999999997
EPL,2016-04-20,15,Man United,Crystal Palace,2,0,16,5,0.6373224907156732,0.230935678988738,0.1317418302955888,1.46607,0.137416,3441,2,-2,11,-11,1.328654,-1.328654
La_Liga,2016-04-20,15,Ath Bilbao,Ath Madrid,0,1,12,8,0.2271990092294989,0.2844926724265031,0.4883083183439979,0.49828599999999995,0.9196559999999999,3442,-1,1,4,-4,-0.42136999999999997,0.42136999999999997
EPL,2016-04-20,15,West Ham,Watford,3,1,18,7,0.6295510992745601,0.22473677685773769,0.14571212386770233,3.96294,1.22333,3443,2,-2,11,-11,2.73961,-2.73961
Serie_A,2016-04-20,15,Roma,Torino,3,2,20,13,0.6677301464507697,0.2101848640862166,0.12208498946301387,2.19722,1.5845,3444,1,-1,7,-7,0.6127200000000002,-0.6127200000000002
Serie_A,2016-04-20,15,Palermo,Atalanta,2,2,15,10,0.3527542372881356,0.2944915254237288,0.3527542372881356,2.64762,2.25362,3445,0,0,5,-5,0.3939999999999997,-0.3939999999999997
Serie_A,2016-04-20,15,Juventus,Lazio,3,0,19,7,0.623937907616019,0.2349118740904436,0.14115021829353744,3.5310300000000003,0.195173,3446,3,-3,12,-12,3.3358570000000003,-3.3358570000000003
Serie_A,2016-04-20,15,Genoa,Inter,1,0,16,17,0.2657690934604876,0.27630951076486954,0.4579213957746429,0.9988,1.15015,3447,1,-1,-1,1,-0.15134999999999998,0.15134999999999998
Serie_A,2016-04-20,15,Empoli,Verona,1,0,12,20,0.5182885812849835,0.2705981819416073,0.2111132367734092,2.20742,1.9251,3448,1,-1,-8,8,0.2823199999999999,-0.2823199999999999
Serie_A,2016-04-20,15,Chievo,Frosinone,5,1,23,9,0.5220759148977928,0.2617340586687601,0.21619002643344729,2.31378,0.265652,3449,4,-4,14,-14,2.048128,-2.048128
EPL,2016-04-20,15,Liverpool,Everton,4,0,37,3,0.5756082192366021,0.23693316530320185,0.18745861546019607,3.24472,0.0886329,3450,4,-4,34,-34,3.1560871,-3.1560871
Serie_A,2016-04-21,15,Milan,Carpi,0,0,20,6,0.659529542775741,0.2203361028555727,0.12013435436868634,1.0303799999999999,0.26311,3451,0,0,14,-14,0.7672699999999999,-0.7672699999999999
La_Liga,2016-04-21,15,Granada,Levante,5,1,13,15,0.4858434672086111,0.27880789879585066,0.2353486339955382,3.1552,1.04939,3452,4,-4,-2,2,2.10581,-2.10581
La_Liga,2016-04-21,15,Sociedad,Getafe,1,2,14,7,0.6249745008192641,0.22453317306321385,0.15049232611752214,1.22844,1.58835,3453,-1,1,7,-7,-0.35990999999999995,0.35990999999999995
EPL,2016-04-21,15,Arsenal,West Brom,2,0,16,8,0.7821395540026718,0.15157743294625425,0.06628301305107387,1.37348,0.839742,3454,2,-2,8,-8,0.533738,-0.533738
Bundesliga,2016-04-22,15,Hamburg,Werder Bremen,2,1,12,21,0.3659815562654449,0.2786450485202821,0.3553733952142728,1.90362,2.52835,3455,1,-1,-9,9,-0.62473,0.62473
Ligue_1,2016-04-22,15,Nice,Reims,2,0,10,10,0.593735010884404,0.24189204147142385,0.16437294764417226,2.08581,0.785928,3456,2,-2,0,0,1.299882,-1.299882
La_Liga,2016-04-22,15,Las Palmas,Espanol,4,0,14,11,0.4245545596002542,0.29362905169957704,0.28181638870016873,1.6846400000000001,1.36658,3457,4,-4,3,-3,0.31806000000000023,-0.31806000000000023
Bundesliga,2016-04-23,15,Hertha,Bayern Munich,0,2,9,6,0.11280519643267405,0.200108607113766,0.6870861964535601,0.351189,0.192443,3458,-2,2,3,-3,0.15874599999999997,-0.15874599999999997
Bundesliga,2016-04-23,15,Ingolstadt,Hannover,2,2,8,14,0.5181168105447652,0.2618290834036379,0.22005410605159686,1.1654200000000001,1.22986,3459,0,0,-6,6,-0.06443999999999983,0.06443999999999983
La_Liga,2016-04-23,15,Ath Madrid,Malaga,1,0,14,7,0.7199509847519098,0.1962191060646488,0.08382990918344155,1.19248,0.167259,3460,1,-1,7,-7,1.025221,-1.025221
Bundesliga,2016-04-23,15,Schalke 04,Leverkusen,2,3,20,16,0.31709949558360323,0.2677151479107469,0.4151853565056499,2.42823,1.52773,3461,-1,1,4,-4,0.9005000000000001,-0.9005000000000001
Bundesliga,2016-04-23,15,Stuttgart,Dortmund,0,3,8,16,0.20047221956845132,0.2295805980538003,0.5699471823777484,0.4794350000000001,3.5352099999999997,3462,-3,3,-8,8,-3.0557749999999997,3.0557749999999997
Bundesliga,2016-04-23,15,Wolfsburg,Augsburg,0,2,19,8,0.5422536654187607,0.2484757302298625,0.2092706043513768,1.38162,0.9675520000000001,3463,-2,2,11,-11,0.414068,-0.414068
La_Liga,2016-04-23,15,Barcelona,Sp Gijon,6,0,24,5,0.9159482758620692,0.0560344827586207,0.02801724137931035,6.1271,0.624434,3464,6,-6,19,-19,5.5026660000000005,-5.5026660000000005
Bundesliga,2016-04-23,15,FC Koln,Darmstadt,4,1,15,15,0.4876020026018056,0.2865731067922892,0.2258248906059053,2.5659099999999997,1.03362,3465,3,-3,0,0,1.5322899999999997,-1.5322899999999997
Ligue_1,2016-04-23,15,Toulouse,Lyon,2,3,9,11,0.2795061056985327,0.2709656413577442,0.4495282529437231,1.5010700000000001,1.08627,3466,-1,1,-2,2,0.41480000000000006,-0.41480000000000006
EPL,2016-04-23,15,Liverpool,Newcastle,2,2,13,6,0.6241032836990772,0.2139393352418234,0.16195738105909938,0.712881,0.253033,3467,0,0,7,-7,0.459848,-0.459848
EPL,2016-04-23,15,Bournemouth,Chelsea,1,4,13,16,0.3173373756597365,0.2723812474412738,0.41028137689898975,0.575087,2.07192,3468,-3,3,-3,3,-1.496833,1.496833
EPL,2016-04-23,15,Aston Villa,Southampton,2,4,16,17,0.14798692291567242,0.2329032286839511,0.6191098484003764,1.4719200000000001,3.6648,3469,-2,2,-1,1,-2.1928799999999997,2.1928799999999997
La_Liga,2016-04-23,15,Eibar,La Coruna,1,1,9,9,0.4305055295118464,0.2764936921935239,0.2930007782946297,0.9508209999999999,0.323346,3470,0,0,0,0,0.6274749999999999,-0.6274749999999999
La_Liga,2016-04-23,15,Vallecano,Real Madrid,2,3,11,16,0.10991260553146172,0.17445203582573646,0.7156353586428019,1.56205,2.6433,3471,-1,1,-5,5,-1.08125,1.08125
Serie_A,2016-04-23,15,Inter,Udinese,3,1,25,12,0.6637866428386129,0.21356613726111887,0.12264721990026806,2.91335,1.07267,3472,2,-2,13,-13,1.8406799999999999,-1.8406799999999999
EPL,2016-04-23,15,Man City,Stoke,4,0,11,14,0.7496747264930788,0.16617155528019176,0.0841537182267295,2.2248200000000002,1.09174,3473,4,-4,-3,3,1.1330800000000003,-1.1330800000000003
Ligue_1,2016-04-24,15,Montpellier,Troyes,4,1,15,17,0.7644202172301123,0.15122996569622005,0.08434981707366758,1.61705,2.12498,3474,3,-3,-2,2,-0.5079299999999998,0.5079299999999998
Ligue_1,2016-04-24,15,Marseille,Nantes,1,1,7,7,0.5580036273258547,0.2750722106535904,0.16692416202055482,0.795714,0.205873,3475,0,0,0,0,0.5898410000000001,-0.5898410000000001
Bundesliga,2016-04-24,15,Ein Frankfurt,Mainz,2,1,8,7,0.3403212020333798,0.2753160286112736,0.3843627693553465,0.547038,0.490667,3476,1,-1,1,-1,0.056371000000000004,-0.056371000000000004
Ligue_1,2016-04-24,15,St Etienne,Lorient,2,0,12,9,0.654135907771595,0.2220187932983318,0.12384529893007325,0.980333,0.291292,3477,2,-2,3,-3,0.689041,-0.689041
Bundesliga,2016-04-24,15,M'gladbach,Hoffenheim,3,1,24,14,0.5910579306545888,0.22098111821770652,0.18796095112770447,2.9003400000000004,1.18468,3478,2,-2,10,-10,1.7156600000000004,-1.7156600000000004
Ligue_1,2016-04-24,15,Rennes,Monaco,1,1,11,10,0.3639045073278643,0.29025716655912986,0.3458383261130058,0.9155030000000001,1.56202,3479,0,0,1,-1,-0.6465169999999999,0.6465169999999999
Ligue_1,2016-04-24,15,Ajaccio GFCO,Bastia,3,2,8,17,0.5024626775326074,0.2892515116953288,0.20828581077206373,1.5283799999999998,1.71155,3480,1,-1,-9,9,-0.18317000000000005,0.18317000000000005
Serie_A,2016-04-24,15,Fiorentina,Juventus,1,2,21,6,0.2706113493281324,0.2881214954611292,0.4412671552107384,2.4184900000000003,1.46994,3481,-1,1,15,-15,0.9485500000000002,-0.9485500000000002
Serie_A,2016-04-24,15,Atalanta,Chievo,1,0,11,10,0.4901320123316908,0.2753550631076915,0.2345129245606176,0.9394370000000001,0.347217,3482,1,-1,1,-1,0.5922200000000001,-0.5922200000000001
Serie_A,2016-04-24,15,Sampdoria,Lazio,2,1,13,20,0.3438643279652614,0.2890894792628304,0.36704619277190825,1.72396,3.45462,3483,1,-1,-7,7,-1.7306599999999999,1.7306599999999999
Serie_A,2016-04-24,15,Torino,Sassuolo,1,3,15,12,0.4622449085962284,0.2791906570438759,0.2585644343598956,0.9573360000000001,1.55044,3484,-2,2,3,-3,-0.593104,0.593104
La_Liga,2016-04-24,15,Levante,Ath Bilbao,2,2,10,19,0.2872603068945678,0.2831091463903111,0.4296305467151212,0.759214,1.61191,3485,0,0,-9,9,-0.8526959999999999,0.8526959999999999
La_Liga,2016-04-24,15,Sevilla,Betis,2,0,13,8,0.6240514440534677,0.2153320367393284,0.160616519207204,2.03176,0.394998,3486,2,-2,5,-5,1.6367619999999998,-1.6367619999999998
La_Liga,2016-04-24,15,Villarreal,Sociedad,0,0,8,7,0.5419773236080018,0.2629970390698346,0.1950256373221637,0.65957,0.640832,3487,0,0,1,-1,0.018738000000000032,-0.018738000000000032
Serie_A,2016-04-24,15,Frosinone,Palermo,0,2,16,7,0.4104761694388608,0.27100498479527,0.31851884576586925,1.3696700000000002,0.8417950000000001,3488,-2,2,9,-9,0.5278750000000001,-0.5278750000000001
Serie_A,2016-04-24,15,Bologna,Genoa,2,0,11,5,0.4098414303989527,0.29863445690655394,0.2915241126944932,0.9532309999999999,0.491713,3489,2,-2,6,-6,0.46151799999999993,-0.46151799999999993
La_Liga,2016-04-24,15,Getafe,Valencia,2,2,18,5,0.31532289779221784,0.27089895362812083,0.4137781485796613,2.82608,0.728167,3490,0,0,13,-13,2.097913,-2.097913
EPL,2016-04-24,15,Leicester,Swansea,4,0,18,9,0.5639577983819848,0.2589146620539983,0.1771275395640169,3.3157900000000002,0.576457,3491,4,-4,9,-9,2.7393330000000002,-2.7393330000000002
EPL,2016-04-24,15,Sunderland,Arsenal,0,0,12,20,0.20020713424676131,0.2435355438971799,0.5562573218560587,0.617149,0.97303,3492,0,0,-8,8,-0.355881,0.355881
Ligue_1,2016-04-24,15,Guingamp,Caen,1,1,11,12,0.4920663219825281,0.2824032804421466,0.2255303975753253,0.866074,0.534691,3493,0,0,-1,1,0.331383,-0.331383
Serie_A,2016-04-25,15,Roma,Napoli,1,0,9,9,0.3768524814329237,0.2744583898391041,0.3486891287279721,0.317817,0.639476,3494,1,-1,0,0,-0.32165900000000003,0.32165900000000003
Serie_A,2016-04-25,15,Verona,Milan,2,1,28,11,0.18355800963697533,0.2432257497422949,0.57321624062073,2.6646900000000002,1.41824,3495,1,-1,17,-17,1.2464500000000003,-1.2464500000000003
EPL,2016-04-25,15,Tottenham,West Brom,1,1,19,16,0.7921810699588478,0.14403292181069954,0.06378600823045268,1.26346,0.8944129999999999,3496,0,0,3,-3,0.3690470000000001,-0.3690470000000001
Serie_A,2016-04-25,15,Carpi,Empoli,1,0,16,8,0.5350364682505604,0.2639128670885514,0.20105066466088825,1.70068,0.696372,3497,1,-1,8,-8,1.004308,-1.004308
La_Liga,2016-04-25,15,Celta,Granada,2,1,15,11,0.6170106581529059,0.22501076753741286,0.15797857430968126,1.96923,0.740282,3498,1,-1,4,-4,1.228948,-1.228948
Ligue_1,2016-04-27,15,Lille,Angers,0,0,12,7,0.5879303608694408,0.26812208764925044,0.14394755148130853,0.902533,0.239742,3499,0,0,5,-5,0.662791,-0.662791
La_Liga,2016-04-29,15,Sp Gijon,Eibar,2,0,3,12,0.5981405359289564,0.23809477643774,0.1637646876333036,0.349788,0.9854209999999999,3500,2,-2,-9,9,-0.6356329999999999,0.6356329999999999
Bundesliga,2016-04-29,15,Augsburg,FC Koln,0,0,13,8,0.3833620177818529,0.28282615721081944,0.3338118250073277,0.8821100000000001,0.257362,3501,0,0,5,-5,0.6247480000000001,-0.6247480000000001
Ligue_1,2016-04-29,15,Paris SG,Rennes,4,0,27,9,0.7354200241740532,0.165781124093473,0.0987988517324738,3.8578,0.233848,3502,4,-4,18,-18,3.623952,-3.623952
Bundesliga,2016-04-30,15,Mainz,Hamburg,0,0,12,7,0.5565888589230912,0.2455128801264763,0.1978982609504324,0.973992,0.570155,3503,0,0,5,-5,0.403837,-0.403837
EPL,2016-04-30,15,Newcastle,Crystal Palace,1,0,10,9,0.4828596072453012,0.27689406856157106,0.2402463241931277,0.5340699999999999,1.05079,3504,1,-1,1,-1,-0.51672,0.51672
EPL,2016-04-30,15,Stoke,Sunderland,1,1,11,14,0.35649800545874444,0.29708167121562035,0.34642032332563505,0.68487,1.43105,3505,0,0,-3,3,-0.74618,0.74618
EPL,2016-04-30,15,Watford,Aston Villa,3,2,18,7,0.5639514409650657,0.2484241790580289,0.1876243799769053,1.36255,0.49179300000000004,3506,1,-1,11,-11,0.8707569999999999,-0.8707569999999999
EPL,2016-04-30,15,West Brom,West Ham,0,3,15,8,0.2413237134405284,0.28073761506262035,0.4779386714968513,1.5346,1.27183,3507,-3,3,7,-7,0.26276999999999995,-0.26276999999999995
Ligue_1,2016-04-30,15,Caen,Bastia,0,0,14,7,0.4974891808271728,0.29281645478115875,0.20969436439166847,1.7164,0.458586,3508,0,0,7,-7,1.257814,-1.257814
Ligue_1,2016-04-30,15,Lorient,Lille,0,1,13,14,0.280883924870749,0.28007678715560314,0.4390392879736481,0.500598,1.1828299999999998,3509,-1,1,-1,1,-0.6822319999999998,0.6822319999999998
Ligue_1,2016-04-30,15,Lyon,Ajaccio GFCO,2,1,6,5,0.744459207598672,0.1713957050886222,0.08414508731270583,0.492569,0.252836,3510,1,-1,1,-1,0.23973299999999997,-0.23973299999999997
Ligue_1,2016-04-30,15,Monaco,Guingamp,3,2,16,8,0.6552341642500272,0.21647425825555225,0.12829157749442058,1.29807,0.951606,3511,1,-1,8,-8,0.3464640000000001,-0.3464640000000001
Ligue_1,2016-04-30,15,Nantes,Nice,1,0,18,5,0.3176058113155664,0.29546964870872383,0.38692453997570975,1.9503,0.583675,3512,1,-1,13,-13,1.366625,-1.366625
Ligue_1,2016-04-30,15,Reims,Montpellier,2,3,15,10,0.4688826664257972,0.2724234486496252,0.2586938849245778,1.5813,1.19771,3513,-1,1,5,-5,0.3835899999999999,-0.3835899999999999
Ligue_1,2016-04-30,15,St Etienne,Toulouse,0,0,9,9,0.4845072709924956,0.2720278253337754,0.24346490367372906,0.43468999999999997,2.1884799999999998,3514,0,0,0,0,-1.7537899999999997,1.7537899999999997
Ligue_1,2016-04-30,15,Troyes,Bordeaux,2,4,18,13,0.20644184359128048,0.2387457017571533,0.5548124546515664,2.35658,2.31203,3515,-2,2,5,-5,0.04455000000000009,-0.04455000000000009
Serie_A,2016-04-30,15,Udinese,Torino,1,5,13,15,0.4805725284433501,0.276159988175897,0.2432674833807529,1.56864,1.24571,3516,-4,4,-2,2,0.32292999999999994,-0.32292999999999994
Serie_A,2016-04-30,15,Chievo,Fiorentina,0,0,9,21,0.2512843862128956,0.2729830379471567,0.4757325758399478,1.0736700000000001,0.8576950000000001,3517,0,0,-12,12,0.21597500000000003,-0.21597500000000003
La_Liga,2016-04-30,15,Ath Madrid,Vallecano,1,0,12,13,0.7590504065844741,0.15921545113723115,0.08173414227829479,1.07386,0.597729,3518,1,-1,-1,1,0.4761310000000001,-0.4761310000000001
La_Liga,2016-04-30,15,Betis,Barcelona,0,2,2,11,0.03845109590343061,0.09350690719699856,0.8680419968995707,0.0828961,2.0785099999999996,3519,-2,2,-9,9,-1.9956138999999997,1.9956138999999997
La_Liga,2016-04-30,15,Sociedad,Real Madrid,0,1,11,18,0.19155657134362747,0.2292398312800788,0.5792035973762938,0.49697600000000003,1.58863,3520,-1,1,-7,7,-1.091654,1.091654
EPL,2016-04-30,15,Everton,Bournemouth,2,1,12,16,0.4900868642662954,0.2579404548769976,0.25197268085670715,0.95281,1.4259899999999999,3521,1,-1,-4,4,-0.4731799999999998,0.4731799999999998
EPL,2016-04-30,15,Arsenal,Norwich,1,0,14,12,0.7704124209213553,0.1557999641035225,0.07378761497512226,0.781508,0.578781,3522,1,-1,2,-2,0.202727,-0.202727
Bundesliga,2016-04-30,15,Darmstadt,Ein Frankfurt,1,2,11,12,0.3827478694658075,0.28734150904177924,0.3299106214924132,1.19136,0.8466110000000001,3523,-1,1,-1,1,0.34474899999999986,-0.34474899999999986
Bundesliga,2016-04-30,15,Dortmund,Wolfsburg,5,1,20,6,0.7140455252767058,0.17689735436330686,0.10905712035998738,3.1369,0.643223,3524,4,-4,14,-14,2.493677,-2.493677
Bundesliga,2016-04-30,15,Hannover,Schalke 04,1,3,21,10,0.2375989215368101,0.2417055695633722,0.5206955088998177,2.0666599999999997,1.79057,3525,-2,2,11,-11,0.2760899999999997,-0.2760899999999997
Bundesliga,2016-04-30,15,Hoffenheim,Ingolstadt,2,1,10,16,0.5266872680063632,0.2584797674120939,0.2148329645815429,1.82345,2.37831,3526,1,-1,-6,6,-0.5548599999999999,0.5548599999999999
Bundesliga,2016-04-30,15,Leverkusen,Hertha,2,1,18,9,0.601668492458077,0.2335046768349203,0.16482683070700258,2.9872400000000003,0.344918,3527,1,-1,9,-9,2.6423220000000005,-2.6423220000000005
Bundesliga,2016-04-30,15,Bayern Munich,M'gladbach,1,1,9,8,0.6812432237079871,0.1886519696422118,0.13010480664980126,0.283796,0.337244,3528,0,0,1,-1,-0.053447999999999996,0.053447999999999996
La_Liga,2016-04-30,15,Granada,Las Palmas,3,2,14,12,0.6051305735158283,0.2414560416491729,0.15341338483499875,2.05186,1.7469999999999999,3529,1,-1,2,-2,0.30486000000000013,-0.30486000000000013
Serie_A,2016-05-01,15,Palermo,Sampdoria,2,0,10,8,0.4874616759709586,0.2669749233519419,0.2455634006770994,1.29682,0.446755,3530,2,-2,2,-2,0.8500650000000001,-0.8500650000000001
La_Liga,2016-05-01,15,Ath Bilbao,Celta,2,1,10,5,0.5269513667801076,0.25524206828411466,0.2178065649357778,1.6473900000000001,0.47017600000000004,3531,1,-1,5,-5,1.1772140000000002,-1.1772140000000002
Serie_A,2016-05-01,15,Sassuolo,Verona,1,0,6,16,0.6292894303247318,0.22060483400147896,0.15010573567378924,0.5153300000000001,0.483795,3532,1,-1,-10,10,0.03153500000000009,-0.03153500000000009
Serie_A,2016-05-01,15,Lazio,Inter,2,0,9,15,0.3858035069954774,0.29078365215682866,0.32341284084769395,1.71802,0.87251,3533,2,-2,-6,6,0.8455100000000001,-0.8455100000000001
Serie_A,2016-05-01,15,Juventus,Carpi,2,0,19,11,0.767030681227249,0.16640665626625065,0.06656266250650025,0.97521,0.507266,3534,2,-2,8,-8,0.467944,-0.467944
Serie_A,2016-05-01,15,Empoli,Bologna,0,0,5,16,0.4084362522399269,0.2908744823073663,0.3006892654527069,0.569866,0.5967359999999999,3535,0,0,-11,11,-0.02686999999999995,0.02686999999999995
Serie_A,2016-05-01,15,Milan,Frosinone,3,3,24,9,0.7779865956568235,0.14875009264455202,0.07326331169862463,3.58716,0.6472140000000001,3536,0,0,15,-15,2.939946,-2.939946
EPL,2016-05-01,15,Swansea,Liverpool,3,1,18,11,0.3111440551394528,0.2753100487891226,0.4135458960714246,2.31862,0.7761859999999999,3537,2,-2,7,-7,1.542434,-1.542434
EPL,2016-05-01,15,Southampton,Man City,4,2,14,6,0.35889478616168474,0.2848205715759882,0.35628464226232703,2.84362,1.12719,3538,2,-2,8,-8,1.7164300000000001,-1.7164300000000001
EPL,2016-05-01,15,Man United,Leicester,1,1,21,14,0.4734005155847199,0.28404030935083197,0.2425591750644481,1.18462,1.16622,3539,0,0,7,-7,0.018399999999999972,-0.018399999999999972
